comment,label,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
đã dùng redmi 5 plus giờ chuyển xang redmi note 7 và đánh_giá 5 sao cho xiaomi nói_chung và note7 nói_riêng không còn đòi_hỏi gì hơn trong tầm giá 4tr đã trừ km nếu cấu_hình này mà dán chứ samsung vào thì chắc phải 13 tr,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,0,1,0,3,0,1,0
tốt vừa_mới mua ch biết chất_lượng như_thế_nào 128gb hết màu trắng đành ph mua màu xanh,{STORAGE#Neutral};{GENERAL#Positive};{SER&ACC#Negative};,0,0,0,0,1,0,0,0,2,3
máy đẹp nhẹ hiệu_năng tốt xài mang và wifi rất ok ngon hơn máy xài mặt lưng bằng kính,{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};,0,0,1,1,0,1,0,0,0,0
về điện_thoại sau 2 tháng sủ dụng con cpu g90t càng_ngày_càng yếu và thua xa con snapdagon 720g về phần chơi game con cpu g90t chỉ ngon được 1 thời_gian sau 1 tháng là nóng điện_thoại nóng cpu nóng dẫn hết pin mau như đồ cúng,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,2,0,0,0,2,2,0,0,0,0
mình mua máy mới nguyên seal không hiểu sao lúc cầm máy về nhà thì có 01 vết xước ở camera trước dù không ảnh_hưởng gì nhưng cũng hơi khó_chịu không biết lỗi này thế_giới di_động có cho đổi trả không vì mình mua có dán luôn miếng dán chống xước của tgdd máy sử_dụng tốt hiệu_ứng chuyển cảnh mượt mình chơi một_số game nhẹ thì ok,{PERFORMANCE#Positive};{DESIGN#Negative};{OTHERS};,0,0,2,0,0,1,0,0,0,0
mua gần 1 tháng máy cũng ổn chụp hình đẹp mỗi_tội lúc chụp hình lưu hình hơi chậm lệch tay đi 1 chút là hư luôn bức hình với 1 điểm nữa là trời hơi tối chụp nhá flash cũng lưu hình chậm còn lại là ổn,{CAMERA#Positive};{PERFORMANCE#Negative};{GENERAL#Neutral};{OTHERS};,0,1,0,0,3,2,0,0,0,0
mình mua máy hôm_qua về dung hôm_nay mới đanh giá được nói_chung máy dùng mọi thứ đều ok ngoại_trừ_viên pin 5k hơi thất vọng còn nhân_viên ở bán hàng thật chu_đáo nhiệt_tình cho luôn 5sao,{BATTERY#Negative};{GENERAL#Positive};{SER&ACC#Positive};,2,0,0,0,1,0,0,0,1,0
máy vivo y11 sạc pin từ 1 đến 100 là hết bao_lâu vậy ạ và máy không hỗ_trợ sạc nhanh nhưng mình sạc cốc sạc q c 3 0 hoặc 4 0 có được không,{OTHERS};,0,0,0,0,0,0,0,0,0,0
mình mới mua hôm giảm_giá 7 990 000 về cập_nhật lên được android 10 emui 10 phải nói là sản_phẩm quá tuyệt_vời với tầm giá này em này không có gì để chê cả kể_cả phần_cứng lẫn phần_mềm,{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};,0,0,0,0,1,1,1,0,0,0
tất_cả điều ok ngoài camera chụp xấu tệ cam trước và sau điều chụp xấu không có gì đặc_sắc,{CAMERA#Negative};{GENERAL#Positive};,0,2,0,0,1,0,0,0,0,0
máy thấy cũng tạm được camera chụp cũng thấy đẹp mỗi_tội khi zoom lên thì thấy xuất_hiện nhiều noi và bệt quá chỉ thấy đẹp khi chụp ở ngoài_trời thôi pensive _ face pensive _ face pensive _ face,{CAMERA#Neutral};{GENERAL#Neutral};,0,3,0,0,3,0,0,0,0,0
chỉ tiếc loa ngoài nghe nhạc bị rè rè k tin xài đi sẽ biết nó tệ thế_nào skull _ and _ crossbones skull _ and _ crossbones skull _ and _ crossbones,{FEATURES#Negative};{OTHERS};,0,0,0,2,0,0,0,0,0,0
mìh mua oppo reno 4 được 2 ngày sao cứ sạc pin đầy để qua đêm là bị tụt xuống còn 84 không hiểu nổi luôn bị 2 lần liên_tục như_vậy,{BATTERY#Negative};,2,0,0,0,0,0,0,0,0,0
mình mua được 5 ngày rồi máy dùng ok dễ dùng pin nếu sạc đầy mình dùng được 1 5 ngày nhưng chắc do mình không chơi game chỉ vào facebook zl và youtobe vân tay không được nhạy cho lắm nhân_viên thế_giới di_động nhiệt_tình tư_vấn và hoà_nhã tư_vấn nhiệt_tình thế_giới di_động lam sơn thọ_xuân thanh_hoá,{FEATURES#Negative};{BATTERY#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,3,0,0,2,1,0,0,0,1,0
điện_thoại mới mua hết pin nhanh vỏ máy ộp ẹc không chắc máy thì rất là nóng tính_năng chủ_đề ứng_dụng toàn dùng phí,{BATTERY#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};,2,0,2,0,0,2,0,0,0,0
tôi vừa mua máy được 1 ngày máy thường_xuyên có hiện_tượng giật lag cảm_ứng nhấn rất dễ không nhận nhắn_tin bị xót chữ đang chơi game mà có tin nhắn_gửi tới là coi như lag cả máy luôn rất thất_vọng về sản_phẩm,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};,0,0,0,2,2,2,0,0,0,0
pin 4k5 nhưng không trâu màn_hình cảm_ứng khi chơi game bắn súng không được tốt di tâm bị nhảy một đoạn nhỏ không được mượt nên không bắn được sniper loa ngoài hơi nhỏ vì mua máy về chủ_yếu để chơi game nên hơi thất_vọng,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};,2,0,0,2,2,0,0,0,0,0
cập_nhật phần_mềm xong không_thể kết_nối wifi rất_chi_là bực minh đọc tin thì thấy hay mà mua xong dùng không hài_lòng chút nào,{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,0,2,2,0,0,0,0
thiết_kế máy đẹp sang trọng dung lượng pin khủng chơi game rất khoái luôn bộ nhớ tha_hồ dùng sản phẩm rất ok,{BATTERY#Positive};{PERFORMANCE#Positive};{STORAGE#Positive};{DESIGN#Positive};{GENERAL#Positive};,1,0,1,0,1,1,0,0,0,1
hơi nhanh hết pin chứ còn chơi game thì mượt_mà nói_chung chừ pin ra thì cũng ok,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};,2,0,0,0,1,1,0,0,0,0
mình mới mua thấy máy_cái gì cũng tốt chụp hình rất đẹp nhân_viên bán hàng tại thế_giới di_động rất nhiệt_tình,{CAMERA#Positive};{GENERAL#Positive};{SER&ACC#Positive};,0,1,0,0,1,0,0,0,1,0
xài 6 7 thang rôi mái rât ok không một ti trục chặc gì hêt cái tụi mà chê nây chê kia cái oppo reno 2 f nây tui đó đéo biết xài điện_thoại mấy cái thang đó cho nó xài 1280 nokia là vưa mọi phân khúc chen mái nầy xài mượt_mà rất tốt máy sữ lý cưc ky nhanh ok lám,{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};,0,0,0,0,1,1,0,0,0,0
hàng việt_nam chất_lượng cao dùng được 1 ngày khá sướng pin khoẻ chiết tốt các loại game liên_quân freefire pubgmobile tftmobile tốcchiếnmobile đáng_giá tầm tiền đó bỏ ra nếu hỗ_trợ lên android 10 5g thì tốt,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};,1,0,0,0,1,1,1,0,0,0
mọi thứ đều rất ok nhân_viên tư_vấn nhiệt_tình sản_phẩm dùng tốt chụp hình tuyệt đẹp máy chạy mướt pin xạc nhanh xài rất ổn,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,1,0,0,1,1,0,0,1,0
máy đẹp mướt nhanh nhưng không hiểu sao máy mới mua được 3 hôm tt pin còn có 99 nữa trong khi người khác mua máy cũ cả năm tình_trạng pin vẫn 100 buồn,{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};,2,0,1,0,0,1,0,0,0,0
sau sử_dụng 1 thời_gian cảm_thấy máy dùng mượt pin khá trâu camera thì khỏi chê luôn,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{OTHERS};,1,1,0,0,0,1,0,0,0,0
camera 3 cái mà chụp xấu kinh_khủng chụp xa bị mờ chụp bình_thường không có làm_đẹp thêm cái đen_thui có chế đọ chụp đêm không ẽo gì cả ngoài_ra mọi thứ ổn,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Positive};,0,2,0,2,1,0,0,0,0,0
pin 4500 mà xài chưa được 1 ngày chỉ lướt facebook vài tiếng hối_hận khi mua đổi thì nhân_viên cứ bảo xài thêm để ổn_định,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};,2,0,0,0,2,0,0,0,2,0
tôi thích cái cảm_biến mống mắt mà_lại thiếu trên một siêu phẩm độ bảo_mật của nó tiện_lợi và an_toàn hơn quét vân tay camera thì lồi quá cao,{FEATURES#Neutral};{DESIGN#Positive};,0,0,1,3,0,0,0,0,0,0
mới mua máy dùng ngon pin dùng như pin 3000mha vậy chơi game tý là nóng máy lướt web mượt,{BATTERY#Neutral};{PERFORMANCE#Neutral};{GENERAL#Positive};,3,0,0,0,1,3,0,0,0,0
chơi liên_quân khoảng 2 tiếng la bi out ra phải vào game lại k biết do lỗi gì cửa_hàng kiểm_tra việt_nam lại,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
mới mua xài được 1 tuần máy ok chưa bị lỗi gì nghe nói xài 2 sim bắt yếu để thử hiện đang xài 1 sim máy cầm pin sạc nhanh chắc do mọi người xui lấy được cái máy lỗi cùa nhà_sản_xuất,{FEATURES#Neutral};{BATTERY#Positive};{OTHERS};,1,0,0,3,0,0,0,0,0,0
trong lúc chơi game nó hay hiện cái viền xanh ngày nút thoát không biết nó có bị lỗi gì không_anh,{OTHERS};,0,0,0,0,0,0,0,0,0,0
đành là 3690n nhưng máy sam sung a10s xài quá tệ mới mua 1thang máy xài chán quá màn_hình bị đơ liên tuc màn_hình nhay lung_tung tắt nguồn mở lại được tý lai bị tiếp chán vô_cùng trong khi không chơi game trước giờ minh toàn xài sam sung nhưng chưa thấy náy nào mà tệ như máy nay uỗng tiền muốn đổi qua dòng khác xài quá,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,2,2,2,0,0,0,0
quá ngon trong tầm giá máy đẹp màn_hình sắc nét nói_chung là không chê điểm nào cả,{SCREEN#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,0,1,0,1,0,3,1,0,0
hết lỗi đơ màn_hình hoặc đang xem video thì đứng hình hình không chạy nhưng tiếng vẫn chạy phải tắt màn_hình mở lại rồi lỗi phiên_bản miui chưa cập_nhật nên không hiển_thị hết các mục trong thanh trạng_thái giờ thêm lỗi camera mimui chức_năng không đa_dạng và nhiều tiện_ích như emui của huawei,{FEATURES#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};,0,0,0,2,0,2,0,0,2,0
máy mượt pin sạc nhanh trâu màn_hình đẹp ảnh đẹp mới mua ngày 19 ban 8 nói_chung máy phù_hợp với giá tiền các bạn nên mua,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};,1,1,0,0,1,1,1,1,0,0
hiệu_suất máy sam sung không bàn tới máy bị các điểm trừ như sau thiết_kế dở tệ nút volume và nút nguồn đều ở cùng bên phải muốn chụp màn_hình thì cần 2 tay muốn thao_tác một tay hả quên đi nhé camera ngoài mở_rộng góc ra chả có gì thêm thậm_chí không có cả emeoj,{CAMERA#Negative};{PERFORMANCE#Neutral};{DESIGN#Negative};,0,2,2,0,0,3,0,0,0,0
qua 7 ngày trải_nghiệm về cơ_bản máy dùng ổn loa khá to chỉ có khả_năng bắt sóng wifi và di_động là còn hạn_chế,{FEATURES#Neutral};{GENERAL#Positive};{OTHERS};,0,0,0,3,1,0,0,0,0,0
sản_phẩm sử_dụng tốt đúng là hàng apple có khác pin trâu màn_hình hiển_thị sắc nét rất hài_lòng,{SCREEN#Positive};{BATTERY#Positive};{GENERAL#Positive};,1,0,0,0,1,0,0,1,0,0
sản_phẩm cực tốt pin trâu hàng iphone không bao_giờ rớt_giá xài yên_tâm với hệ_điều_hành cực mượt chơi game sướng,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};,1,0,0,0,1,1,1,0,0,0
xài hay bị lỗi lắm các bạn ơi đưng có mua mà rồi hối_hận như minh nha máy mình phải đem đi bảo_hành 3 lần kể từ khi dai được 6 tháng nó bị lỗi,{GENERAL#Negative};,0,0,0,0,2,0,0,0,0,0
mua được 2 ngày mọi thứ đều đang khá ok pin trâu sài mựợt tét thêm thời_gian nửa rồi đánh_giá tiểp,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};,1,0,0,0,1,1,0,0,0,0
máy mới dùng 2 tháng sạc pin xong máy nóng ran không dùng nữa đi ngủ sáng ra dùng được 20 phút máy lại nóng ran không hiểu nổi,{BATTERY#Negative};{PERFORMANCE#Negative};,2,0,0,0,0,2,0,0,0,0
cam 64m mà quá tệ ảnh bị nhoè máy quá nóng thực_sự chán luôn nóng không muốn cầm máy luôn cụm camera lồi ra rất xấu,{CAMERA#Negative};{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};,0,2,2,0,2,2,0,0,0,0
nếu tính ra có 1 số tính_năng trênk j7 prime có mà cái này không có điển_hình như chia đôi màng hình máy thì hay nóng,{FEATURES#Negative};{PERFORMANCE#Negative};,0,0,0,2,0,2,0,0,0,0
theo mình nó cũng có vài lỗi là chip khá yếu chụp hình cũng tạm chơi game khá lag màn_hình hd và không hỗ_trợ sạc nhanh đối_với vài người thì lỗi này khá lớn những người không đề_cao chất_lượng thì thấy xài vẫn ok nó vẫn còn thua xa nhiều dòng khác mà nó vậy thì cũng khá là ok mình thấy có rất nhiều người chẳng hiểu sao nhưng mình dùng vẫn khá ok và nó vẫn bán rất chạy,{SCREEN#Neutral};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};,0,0,0,0,2,2,0,3,0,0
mới mua 2 ngày mua về update liền luôn xài ngon_lành chả bị gì pin 100 xài đến còn 18 onscreen 11 tiếng đúng tác_vụ nặng là chủ_yếu liên_quân lướt web facebook pin trâu hơn cả con mi max trâu nhất mình từng xài chơi game mượt_mà fps ổn_định ở mức 60 chơi liên_tục chỉ ấm lên chứ không nóng đúng_ra cái điện_thoại 9s này nên bán ở mức dưới 10tr 6tr quá xứng_đáng đồng_tiền_bát_gạo,{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};,1,0,0,0,1,0,1,0,0,0
máy em mua hồi thứ 7 mọi thứ đều rất tốt chỉ vô album ảnh tải rất chậm chừng nữa phút đến một phút hơn luôn mới tải được vài tấm,{PERFORMANCE#Negative};{GENERAL#Positive};,0,0,0,0,1,2,0,0,0,0
mình mới mua được vài ngày nhưng xài cảm_thấy rất tốt chơi liên_quân xài 4g rất mượt không nóng máy còn chơi call of duty hơi nóng pin trâu mà sạc nhanh,{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};,1,0,0,0,1,3,0,0,0,0
chưa hề thất_vọng về dòng note note 10 quá đỉnh xài ok lắm nhe ae pin trâu máy mạnh camera thì quá xuất_sắc,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,1,0,0,1,1,0,0,1,0
dùng được 3 tháng hiệu_năng xử_lý thua redmi không 8 mặc_dù được trang_bị 6gd ram chơi pupg cũng như liên_quân thì lag kinh_khủng chán thật ai chưa mua thì không nên mua 8tr uổn phí,{PERFORMANCE#Negative};{PRICE#Negative};{OTHERS};,0,0,0,0,0,2,2,0,0,0
đáng đồng_tiền mua rất ok xài 6tháng pin vẫn trâu tóm_lại hợp_lí cho quả màn thi ok,{SCREEN#Positive};{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};,1,0,0,0,1,0,1,1,0,0
mới mua hum nay cảm_thấy ok camera chụp đẹp mượt chơi game khỏi_phải_nói cảm thích khi mua đúng,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,0,1,0,0,1,1,0,0,0,0
sóng yếu khi vào phòng kín có được 1 đến2 gạch sóng mà thôi máy của ông anh đang xài cũng vậy luôn cái này nhà_sản_xuất phải xem_lại đừng để mất niềm tin khách_hàng là mệt,{FEATURES#Negative};{OTHERS};,0,0,0,2,0,0,0,0,0,0
máy ngon nhưng chơi game rất nóng pin tụt nhanh mặc_dù mới sử_dụng được vài tháng,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};,2,0,0,0,1,2,0,0,0,0
vào youtube khi xem bình_luận lại lướt lên không được còn hệ_thống bán hàng có_lẽ gần tết bận_rộn nên hơi chậm,{PERFORMANCE#Negative};{SER&ACC#Negative};,0,0,0,0,0,2,0,0,2,0
mới mua hồi chìu nói_chung trong tầm giá 5tr790 thì không 8 pro không cần phải chê vào đâu được chiến game mượt_mà chụp hình chuẩn pin trâu sạc thì nhah nhân_viên nhiệt_tình winking _ face,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,1,1,0,0,1,1,3,0,1,0
mới mua xong theo mình đánh_giá điện_thoại hơi nhỏ thao_tác bị chậm mặt sau mong_manh camera trước cực mờ có_thể gọi là trẻ_em như búp trên cành khá mong_manh so với một em motorola cùng phân khúc thì thua và sau tất_cả chỉ cần tỉ_lệ nội_địa cao thì thua nữa mình vẫn thấy vui khi dùng còn về pin thì mới mua nên chưa kiểm được nên để sau,{CAMERA#Negative};{BATTERY#Neutral};{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Negative};{SER&ACC#Negative};,3,2,2,0,2,2,0,0,2,0
lỗi camera pop up rùi admin ợ thụt hết rồi vẫn còn thừa vòng tua haizzz nghi_ngờ về độ bền nha,{CAMERA#Negative};,0,2,0,0,0,0,0,0,0,0
pin dung_lượng lớn nhưng nhanh hết cảm biến vân tay_trong màng hình quá tệ tay khô_ráo bình_thường mà mở hoài không lên,{FEATURES#Negative};{BATTERY#Negative};,2,0,0,2,0,0,0,0,0,0
mình mua từ 28 tết đến giờ hôm_nay 192 dương_lịch chán kinh_dị luôn máy lag cảm_ứng vân tay lúc được lúc không bàn_phím chậm thôi rồi load vào bộ sưu_tập ảnh phải đợi 1 lúc mới hiện hồn được cái ưu_điểm pin trâu sạc nhanh chụp ảnh ok,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Negative};,1,1,0,2,2,2,0,0,0,0
mình mới mua 2 ngày chưa tải game nặng cảm_thấy mượt loa to cam ổn mình chạy shipper luôn bật màn_hình độ sáng tầm 20 thì 8 9 10 phút hết 1 nhân_viên thegioididong nhiệt_tình,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};,1,0,0,1,0,1,0,0,1,0
điện_thoại mất sóng 4g liên tục đem bảo_hành tại xiaomi báo không bị lỗi về vài tiếng là bị lại có hình chụp video lưu lại rõ_ràng mọi người không nên mua quá thất_vọng về xiaomi bù lại nhân_viên tại thế_giới di_động phục_vụ tốt nhiệt_tình,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Neutral};{OTHERS};,0,0,0,2,2,0,0,0,3,0
vừa chuyển từ iphone qua cảm_nhận máy nhanh mát rất xứng_đáng để dùng quá tốt trong tầm giá 6tr,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,0,0,0,1,1,3,0,0,0
sử_dụng hơn 3 tháng thấy máy rất tốt dùng 2 ngày mới sạc lần lần sạc 2 3 tiếng là đầy rất thích dark mode,{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};,1,0,0,1,1,0,0,0,0,0
máy sử dung tốt camera đẹp đặc_biệt có chế_độ quay siêu chậm 960fps bắt trọn từng khoảnh_khắc,{CAMERA#Positive};{GENERAL#Positive};,0,1,0,0,1,0,0,0,0,0
